book_id,title,authors,language_code,primary_genre,average_rating,ratings_count,item_idx
7025,Sisters,Danielle Steel,eng,ENG,3.81,13621,7024
7026,The Difference Engine ,"William Gibson, Bruce Sterling",en-US,EN-US,3.41,14517,7025
7027,"Preacher, Volume 7: Salvation","Garth Ennis, Steve Dillon",unknown,UNKNOWN,4.3,13902,7026
7028,How Will You Measure Your Life?,"Clayton M. Christensen, James Allworth, Karen Dillon",unknown,UNKNOWN,4.06,11475,7027
7029,I Want My Hat Back,Jon Klassen,eng,ENG,4.39,18489,7028
7030,"The Lone Drow (Forgotten Realms: Hunter's Blades, #2; Legend of Drizzt, #15)",R.A. Salvatore,en-US,EN-US,4.15,12877,7029
7031,"Why We Suck: A Feel Good Guide to Staying Fat, Loud, Lazy and Stupid",Denis Leary,unknown,UNKNOWN,3.67,12880,7030
7032,Bonjour tristesse,Françoise Sagan,fre,FRE,3.62,12355,7031
7033,"Cometh the Hour (The Clifton Chronicles, #6)",Jeffrey Archer,eng,ENG,4.13,7197,7032
7034,A Walk Across the Sun,Corban Addison,en-US,EN-US,4.13,12091,7033
7035,House of Suns,Alastair Reynolds,eng,ENG,4.19,13033,7034
7036,"A Shadow of Light (A Shade of Vampire, #4)",Bella Forrest,eng,ENG,4.1,16380,7035
7037,The Black Cat,Edgar Allan Poe,eng,ENG,4.07,16132,7036
7038,Armor,John Steakley,eng,ENG,4.12,13330,7037
7039,The Brothers Lionheart,"Astrid Lindgren, Ilon Wikland, Jill M. Morgan",eng,ENG,4.35,16325,7038
7040,Don't Go,Lisa Scottoline,eng,ENG,3.72,13056,7039
7041,"Loyalty in Death (In Death, #9)","J.D. Robb, Susan Ericksen",en-GB,EN-GB,4.3,19219,7040
7042,"Q is for Quarry (Kinsey Millhone, #17)",Sue Grafton,eng,ENG,3.91,17505,7041
7043,نادي السيارات,"Alaa Al Aswany, علاء الأسواني",ara,ARA,3.41,8576,7042
7044,The Ship of Brides,Jojo Moyes,en-US,EN-US,3.74,12821,7043
7045,The Story of Tracy Beaker,"Jacqueline Wilson, Nick Sharratt",eng,ENG,3.69,14772,7044
7046,"Generation Kill: Devil Dogs, Iceman, Captain America, and the New Face of American War",Evan Wright,en-US,EN-US,4.25,11680,7045
7047,The Servants of Twilight,"Leigh Nichols, Dean Koontz",eng,ENG,3.81,14476,7046
7048,"Moscow Rules (Gabriel Allon, #8)",Daniel Silva,eng,ENG,4.17,13558,7047
7049,Lab Girl,Hope Jahren,eng,ENG,4.04,16594,7048
7050,"Playing with Fire (Skulduggery Pleasant, #2)",Derek Landy,en-US,EN-US,4.31,15533,7049
7051,"Forever with You (Fixed, #3)",Laurelin Paige,unknown,UNKNOWN,4.33,22824,7050
7052,The Saving Graces,Patricia Gaffney,en-US,EN-US,3.78,13969,7051
7053,Fade Away (Myron Bolitar #3),Harlan Coben,eng,ENG,3.99,14679,7052
7054,"Sons of Destiny (Cirque Du Freak, #12)",Darren Shan,unknown,UNKNOWN,4.22,14997,7053
7055,Amadeus,Peter Shaffer,eng,ENG,4.2,14285,7054
7056,"The Icewind Dale Trilogy Collector's Edition (Forgotten Realms: Icewind Dale, #1-3; Legend of Drizzt, #4-6)",R.A. Salvatore,en-US,EN-US,4.28,11293,7055
7057,"Monument 14 (Monument 14, #1)",Emmy Laybourne,eng,ENG,3.89,17360,7056
7058,"The Black Lyon (Montgomery/Taggert, #1)",Jude Deveraux,eng,ENG,3.99,14456,7057
7059,Grace (Eventually): Thoughts on Faith,Anne Lamott,en-US,EN-US,3.98,12863,7058
7060,Everyday Food: Great Food Fast,Martha Stewart,eng,ENG,3.93,11969,7059
7061,"Beautiful Bombshell (Beautiful Bastard, #2.5)",Christina Lauren,en-US,EN-US,4.06,23755,7060
7062,"Slated (Slated, #1)",Teri Terry,eng,ENG,4.07,17404,7061
7063,Bumi Manusia,Pramoedya Ananta Toer,ind,IND,4.37,8574,7062
7064,"Dark Gold (Dark, #3)",Christine Feehan,eng,ENG,4.16,19210,7063
7065,"206 Bones (Temperance Brennan, #12)",Kathy Reichs,en-US,EN-US,3.92,17160,7064
7066,A Gate at the Stairs,Lorrie Moore,eng,ENG,3.14,13590,7065
7067,"Hostile Witness (Witness Series, #1)",Rebecca Forster,eng,ENG,3.72,8031,7066
7068,Martin Eden,"Jack London, Andrew Sinclair",eng,ENG,4.39,12744,7067
7069,"Wieża Jaskółki (Saga o Wiedźminie, #6)",Andrzej Sapkowski,pol,POL,4.34,10195,7068
7070,"Genghis: Lords of the Bow (Conqueror, #2)",Conn Iggulden,eng,ENG,4.31,11600,7069
7071,A Death in Sweden,Kevin Wignall,unknown,UNKNOWN,3.79,12956,7070
7072,"Wonder Woman, Volume 1: Blood","Brian Azzarello, Cliff Chiang, Tony Akins, Dan Green, Matthew Wilson, Jared K. Fletcher",eng,ENG,3.87,15698,7071
7073,Loving Mr. Daniels,Brittainy C. Cherry,eng,ENG,4.28,18058,7072
7074,"King Henry IV, Part 1 (Wars of the Roses, #2)","William Shakespeare, David Scott Kastan",eng,ENG,3.81,14988,7073
7075,"Go Away, Big Green Monster!",Ed Emberley,eng,ENG,4.21,14322,7074
7076,"Deadman Wonderland, Volume 1 (Deadman Wonderland, #1)","Jinsei Kataoka, Kazuma Kondou",eng,ENG,4.2,12932,7075
7077,The Bloodletter's Daughter: A Novel of Old Bohemia,Linda Lafferty,eng,ENG,3.75,7654,7076
7078,Steel Magnolias (DPS Acting Edition),Robert Harling,eng,ENG,4.24,14651,7077
7079,Rabbit at Rest (Rabbit Angstrom #4),John Updike,eng,ENG,3.96,12221,7078
7080,Icebound,"David Axton, Dean Koontz",eng,ENG,3.73,15271,7079
7081,"The Lives of Christopher Chant (Chrestomanci, #2)",Diana Wynne Jones,unknown,UNKNOWN,4.22,17117,7080
7082,Fevre Dream,George R.R. Martin,eng,ENG,3.85,12708,7081
7083,Snowmen at Night,"Caralyn Buehner, Mark Buehner",en-US,EN-US,4.23,15697,7082
7084,"Hollywood Dirt (Hollywood Dirt, #1)",Alessandra Torre,eng,ENG,4.12,20467,7083
7085,"Futures and Frosting (Chocolate Lovers, #2)",Tara Sivec,eng,ENG,4.28,16341,7084
7086,"Common Sense, The Rights of Man and Other Essential Writings","Thomas Paine, Sidney Hook, Jack Fruchtman Jr.",eng,ENG,4.12,13088,7085
7087,The Good Luck of Right Now,Matthew Quick,eng,ENG,3.61,12230,7086
7088,"The Miracle at Speedy Motors (No.1 Ladies' Detective Agency, #9)",Alexander McCall Smith,en-US,EN-US,4.09,16887,7087
7089,"Goldfinger (James Bond, #7)",Ian Fleming,eng,ENG,3.8,13267,7088
7090,"Nana (Les Rougon-Macquart, #9)",Émile Zola,ger,GER,3.84,13610,7089
7091,"Rise of the Elgen (Michael Vey, #2)",Richard Paul Evans,eng,ENG,4.29,15152,7090
7092,Cabal,Clive Barker,en-US,EN-US,3.92,13557,7091
7093,The Abstinence Teacher,Tom Perrotta,unknown,UNKNOWN,3.24,13303,7092
7094,"No Man's Land (John Puller, #4)",David Baldacci,eng,ENG,4.19,8834,7093
7095,The Runelords (Runelords #1),David Farland,en-US,EN-US,3.74,14938,7094
7096,The Other Typist,Suzanne Rindell,en-GB,EN-GB,3.55,7107,7095
7097,"Welcome to Shadowhunter Academy (Tales from the Shadowhunter Academy, #1)","Cassandra Clare, Sarah Rees Brennan",eng,ENG,4.1,17740,7096
7098,Alien,Alan Dean Foster,eng,ENG,4.08,13669,7097
7099,"The Sentry (Elvis Cole, #14; Joe Pike, #3)",Robert Crais,eng,ENG,4.2,14248,7098
7100,"Sempre (Sempre, #1)",J.M. Darhower,eng,ENG,4.21,14217,7099
7101,"Magic Shifts (Kate Daniels, #8)",Ilona Andrews,eng,ENG,4.47,16363,7100
7102,Mariana,Susanna Kearsley,unknown,UNKNOWN,4.06,13572,7101
7103,Going Solo,"Roald Dahl, Quentin Blake",eng,ENG,4.04,14086,7102
7104,"Clementine (Clementine, #1)","Sara Pennypacker, Marla Frazee",en-US,EN-US,3.9,15584,7103
7105,"The Dragon's Path (The Dagger and the Coin, #1)",Daniel Abraham,eng,ENG,3.78,13508,7104
7106,Old Possum's Book of Practical Cats,"T.S. Eliot, Edward Gorey",en-US,EN-US,4.09,15410,7105
7107,"The Taming of the Queen (The Plantagenet and Tudor Novels, #11)",Philippa Gregory,eng,ENG,3.89,9793,7106
7108,The Pecan Man,Cassie Dandridge Selleck,unknown,UNKNOWN,4.07,12912,7107
7109,"The Man Who Smiled (Kurt Wallander, #4)","Henning Mankell, Laurie Thompson",eng,ENG,3.93,12545,7108
7110,"Paradise Kiss, Vol. 1 (Paradise Kiss, #1)",Ai Yazawa,eng,ENG,4.11,14065,7109
7111,Talent is Overrated: What Really Separates World-Class Performers from Everybody Else,Geoff Colvin,en-US,EN-US,3.96,12511,7110
7112,One Silent Night (Dark-Hunter #15),Sherrilyn Kenyon,eng,ENG,4.13,21869,7111
7113,"The Warrior's Apprentice (Vorkosigan Saga, #2)",Lois McMaster Bujold,eng,ENG,4.29,15782,7112
7114,عابر سرير,"أحلام مستغانمي, Ahlam Mosteghanemi",ara,ARA,3.64,11783,7113
7115,The Complete Phantom of the Opera,"George C. Perry, Clive Barda, Jane Rice, Andrew Lloyd Webber",eng,ENG,4.29,13681,7114
7116,"The Unusual Suspects (The Sisters Grimm, #2)","Michael Buckley, Peter Ferguson",en-US,EN-US,4.22,17793,7115
7117,Life Together: The Classic Exploration of Christian Community,Dietrich Bonhoeffer,unknown,UNKNOWN,4.29,12811,7116
7118,"White Gold Wielder (The Second Chronicles of Thomas Covenant, #3)",Stephen R. Donaldson,eng,ENG,4.01,14117,7117
7119,"The Ship Who Sang (Brainship, #1)",Anne McCaffrey,en-US,EN-US,4.0,18613,7118
7120,"The Dark Forest (Remembrance of Earth’s Past, #2)","Liu Cixin, Joel Martinsen",eng,ENG,4.38,12476,7119
7121,"Blackout (Newsflesh Trilogy, #3)",Mira Grant,eng,ENG,4.11,14819,7120
7122,"Cold Vengeance (Pendergast, #11)","Douglas Preston, Lincoln Child",unknown,UNKNOWN,4.09,13230,7121
7123,The Eyes of Darkness,"Leigh Nichols, Dean Koontz",eng,ENG,3.85,14002,7122
7124,"Heir to the Shadows (The Black Jewels, #2)",Anne Bishop,en-US,EN-US,4.33,18541,7123
7125,"Tears of Tess (Monsters in the Dark, #1)",Pepper Winters,eng,ENG,4.09,22331,7124
7126,"Guilty as Sin  (Deer Lake, #2)",Tami Hoag,eng,ENG,4.1,13575,7125
7127,"Kushiel's Scion (Imriel's Trilogy, #1)",Jacqueline Carey,en-GB,EN-GB,4.19,16358,7126
7128,Chasm City,Alastair Reynolds,eng,ENG,4.12,13802,7127
7129,"The Lost Child of Philomena Lee: A Mother, Her Son and a 50 Year Search",Martin Sixsmith,eng,ENG,3.65,7261,7128
7130,Let's Pretend This Never Happened (Dear Dumb Diary #1),Jim Benton,unknown,UNKNOWN,3.98,13347,7129
7131,"Breaking Night: A Memoir of Forgiveness, Survival, and My Journey from Homeless to Harvard",Liz Murray,en-US,EN-US,4.19,12664,7130
7132,"Treachery in Death (In Death, #32)","J.D. Robb, Nora Roberts",en-US,EN-US,4.43,17289,7131
7133,Under the Wide and Starry Sky,Nancy Horan,eng,ENG,3.57,12105,7132
7134,"Blood Rites (The Grey Wolves, #2)",Quinn Loftis,eng,ENG,4.41,16421,7133
7135,The Adventures of Augie March,"Saul Bellow, Christopher Hitchens",unknown,UNKNOWN,3.84,12830,7134
7136,"Carter Reed (Carter Reed, #1)",Tijan,eng,ENG,4.03,26670,7135
7137,"Man and Boy (Harry Silver, #1)",Tony Parsons,eng,ENG,3.55,11603,7136
7138,The Memoirs of Cleopatra,Margaret George,eng,ENG,4.17,14235,7137
7139,"The Jefferson Key (Cotton Malone, #7)",Steve Berry,en-US,EN-US,3.88,13472,7138
7140,All My Puny Sorrows,Miriam Toews,eng,ENG,3.93,11602,7139
7141,Bittersweet,Miranda Beverly-Whittemore,eng,ENG,3.44,11544,7140
7142,In Search of Schrödinger's Cat: Quantum Physics and Reality,John Gribbin,eng,ENG,4.0,12399,7141
7143,"The Keep (Adversary Cycle, #1)",F. Paul Wilson,en-US,EN-US,3.98,13211,7142
7144,"Middle School: The Worst Years of My Life (Midde School, #1)","James Patterson, Chris Tebbetts, Laura Park",eng,ENG,4.01,14178,7143
7145,"Dawn (Xenogenesis, #1)",Octavia E. Butler,eng,ENG,4.1,13744,7144
7146,"The Google Story: Inside the Hottest Business, Media, and Technology Success of Our Time",David A. Vise,unknown,UNKNOWN,3.81,11158,7145
7147,Every Man Dies Alone,"Hans Fallada, Michael Hofmann, Geoff Wilkes",eng,ENG,4.21,6838,7146
7148,"Rebel of the Sands (Rebel of the Sands, #1)",Alwyn Hamilton,eng,ENG,3.96,16789,7147
7149,"Forever Peace (The Forever War, #2)",Joe Haldeman,en-US,EN-US,3.73,14124,7148
7150,"Betrayal in Death (In Death, #12)","J.D. Robb, Nora Roberts",eng,ENG,4.31,19215,7149
7151,Man and His Symbols,"C.G. Jung, Joseph L. Henderson, Aniela Jaffé, Jolande Jacobi, John Freeman, Marie-Louise von Franz",eng,ENG,4.18,12463,7150
7152,"Pillar of Light (The Work and the Glory, #1)",Gerald N. Lund,unknown,UNKNOWN,4.28,12722,7151
7153,"The Cloud Searchers (Amulet, #3)",Kazu Kibuishi,eng,ENG,4.36,15936,7152
7154,Lily and the Octopus,Steven  Rowley,eng,ENG,3.74,13667,7153
7155,In the Lake of the Woods,Tim O'Brien,eng,ENG,3.78,12441,7154
7156,"Tempt Me at Twilight (The Hathaways, #3)","Lisa Kleypas, Rosalyn Landor",eng,ENG,4.18,23125,7155
7157,"Tiger's Destiny (The Tiger Saga, #4)",Colleen Houck,eng,ENG,4.41,18503,7156
7158,Back Spin (Myron Bolitar #4),Harlan Coben,eng,ENG,3.96,14333,7157
7159,"This Heart of Mine (Chicago Stars, #5)",Susan Elizabeth Phillips,eng,ENG,4.12,21976,7158
7160,"Elixir (Covenant, #3.5)",Jennifer L. Armentrout,unknown,UNKNOWN,4.41,21974,7159
7161,Apple Tree Yard,Louise Doughty,eng,ENG,3.71,10082,7160
7162,The Ice Limit (Ice Limit #1),"Douglas Preston, Lincoln Child",fre,FRE,3.97,12250,7161
7163,"Twisted (Tangled, #2)",Emma Chase,eng,ENG,4.04,24823,7162
7164,"Heartless (Parasol Protectorate, #4)",Gail Carriger,eng,ENG,4.07,22670,7163
7165,"When Calls the Heart (Canadian West, #1)",Janette Oke,en-US,EN-US,4.19,13609,7164
7166,Big Girl Panties,Stephanie Evanovich,eng,ENG,3.44,9798,7165
7167,Saving Grace,Julie Garwood,eng,ENG,4.25,19061,7166
7168,"Married By Morning (The Hathaways, #4)",Lisa Kleypas,eng,ENG,4.14,22830,7167
7169,Pnin,"Vladimir Nabokov, David Lodge",eng,ENG,3.9,11538,7168
7170,"Being a Green Mother (Incarnations of Immortality, #5)",Piers Anthony,en-GB,EN-GB,3.95,15569,7169
7171,"The Inkheart Trilogy: Inkheart, Inkspell, Inkdeath (Inkworld, #1-3)",Cornelia Funke,eng,ENG,4.17,14014,7170
7172,The Overcoat,Nikolai Gogol,unknown,UNKNOWN,4.12,12091,7171
7173,Musashi,"Eiji Yoshikawa, Charles Terry, Edwin O. Reischauer",eng,ENG,4.43,9574,7172
7174,"Finally (Willow Falls, #2)",Wendy Mass,unknown,UNKNOWN,4.19,13268,7173
7175,Ford County,John Grisham,eng,ENG,3.56,13770,7174
7176,The Monk,Matthew      Lewis,eng,ENG,3.8,13633,7175
7177,"Gathering Prey (Lucas Davenport, #25)",John Sandford,unknown,UNKNOWN,4.18,9757,7176
7178,Songs of Willow Frost,Jamie Ford,eng,ENG,3.64,13645,7177
7179,"Jar City (Inspector Erlendur, #3)","Arnaldur Indriðason, Bernard Scudder",eng,ENG,3.8,11803,7178
7180,"The Vanished Man (Lincoln Rhyme, #5)",Jeffery Deaver,en-US,EN-US,4.08,13353,7179
7181,One for the Murphys,Lynda Mullaly Hunt,eng,ENG,4.31,16058,7180
7182,"Fresh Wind, Fresh Fire: What Happens When God's Spirit Invades the Heart of His People","Jim Cymbala, Dean Merrill",unknown,UNKNOWN,4.24,11677,7181
7183,"The Madman’s Daughter (The Madman’s Daughter, #1)",Megan Shepherd,eng,ENG,3.69,17647,7182
7184,"Second Honeymoon (Honeymoon, #2)","James Patterson, Howard Roughan",eng,ENG,3.89,11418,7183
7185,"Hero (Hero, #1)",Samantha Young,eng,ENG,4.1,21777,7184
7186,Brain Droppings,George Carlin,eng,ENG,4.11,13255,7185
7187,Last Chance to See,"Douglas Adams, Mark Carwardine",unknown,UNKNOWN,4.33,13860,7186
7188,"Swindle (Swindle, #1)",Gordon Korman,eng,ENG,3.94,13562,7187
7189,Relish: My Life in the Kitchen,Lucy Knisley,eng,ENG,3.89,13518,7188
7190,What I Thought Was True,Huntley Fitzpatrick,eng,ENG,3.71,16390,7189
7191,Pretty Little Liars (TV Series),Lambert M. Surhone,eng,ENG,4.46,11643,7190
7192,"Ruthless (Pretty Little Liars, #10)",Sara Shepard,en-US,EN-US,3.93,16885,7191
7193,The Secret Life of Violet Grant,Beatriz Williams,eng,ENG,3.97,12825,7192
7194,"Wicked Ties (Wicked Lovers, #1)",Shayla Black,en-US,EN-US,3.97,22097,7193
7195,"Charlie Bone and the Beast (The Children of the Red King, #6)",Jenny Nimmo,en-US,EN-US,3.93,16397,7194
7196,The Baller: A Down and Dirty Football Novel,Vi Keeland,eng,ENG,4.13,17375,7195
7197,"The Providence of Fire (Chronicle of the Unhewn Throne, #2)",Brian Staveley,eng,ENG,4.16,11629,7196
7198,Existentialism Is a Humanism,"Jean-Paul Sartre, Arlette Elkaïm-Sartre, Annie Cohen-Solal, Carol Macomber",en-GB,EN-GB,3.96,12493,7197
7199,My Life on the Road,Gloria Steinem,eng,ENG,4.08,15997,7198
7200,Making Ideas Happen: Overcoming the Obstacles Between Vision and Reality,Scott Belsky,unknown,UNKNOWN,3.94,13229,7199
7201,"Sweet Little Lies (L.A. Candy, #2)",Lauren Conrad,en-US,EN-US,3.53,14901,7200
7202,"Remy (Real, #3)",Katy Evans,eng,ENG,4.31,25386,7201
7203,"Rock Chick Revenge (Rock Chick, #5)",Kristen Ashley,eng,ENG,4.5,26940,7202
7204,The Little Match Girl,"Hans Christian Andersen, Rachel Isadora",eng,ENG,4.08,16478,7203
7205,The Places in Between,Rory Stewart,en-US,EN-US,3.88,11445,7204
7206,"Stars of Fortune (The Guardians Trilogy, #1)",Nora Roberts,eng,ENG,4.0,12822,7205
7207,I Suck at Girls,Justin Halpern,unknown,UNKNOWN,3.79,12554,7206
7208,"Cat Among the Pigeons (Hercule Poirot, #32)",Agatha Christie,eng,ENG,3.82,17221,7207
7209,Paris,Edward Rutherfurd,eng,ENG,3.95,8441,7208
7210,The Necklace and Other Short Stories,Guy de Maupassant,eng,ENG,3.94,11688,7209
7211,Void Moon,Michael Connelly,eng,ENG,3.95,14090,7210
7212,Captains Courageous,Rudyard Kipling,eng,ENG,3.88,14823,7211
7213,"Shadow Prey (Lucas Davenport, #2)",John Sandford,eng,ENG,3.99,14690,7212
7214,Violin,Anne Rice,eng,ENG,3.26,14911,7213
7215,The Forgetting Time,Sharon Guskin,eng,ENG,3.79,8457,7214
7216,Dear Zoo: A Lift-the-Flap Book,Rod Campbell,unknown,UNKNOWN,4.25,16432,7215
7217,"Death Note, Vol. 3: Hard Run (Death Note, #3)","Tsugumi Ohba, Takeshi Obata",eng,ENG,4.42,18012,7216
7218,"The Lost Stories (Ranger's Apprentice, #11)",John Flanagan,eng,ENG,4.27,15816,7217
7219,"Deep Down (Jack Reacher, #16.5)",Lee Child,en-US,EN-US,3.87,9916,7218
7220,Saving June,Hannah Harrington,eng,ENG,3.97,14867,7219
7221,"Eeny Meeny (Helen Grace, #1)",M.J. Arlidge,eng,ENG,3.88,8498,7220
7222,"Of Triton (The Syrena Legacy, #2)",Anna Banks,eng,ENG,4.0,19216,7221
7223,What the Night Knows,Dean Koontz,eng,ENG,3.74,13873,7222
7224,"Knight & Play (Knight, #1)",Kitty French,eng,ENG,4.04,24297,7223
7225,"Queen of Fire (Raven's Shadow, #3)",Anthony  Ryan,eng,ENG,3.64,11985,7224
7226,"The Wounded Land (The Second Chronicles of Thomas Covenant, #1)",Stephen R. Donaldson,unknown,UNKNOWN,3.96,14549,7225
7227,Darkness Visible: A Memoir of Madness,William Styron,unknown,UNKNOWN,4.04,13396,7226
7228,In the Shadow of the Banyan,Vaddey Ratner,unknown,UNKNOWN,4.04,12946,7227
7229,Dead End in Norvelt,Jack Gantos,eng,ENG,3.72,15877,7228
7230,"Spider's Bite (Elemental Assassin, #1)",Jennifer Estep,eng,ENG,3.87,24192,7229
7231,Self-Reliance and Other Essays,Ralph Waldo Emerson,en-US,EN-US,4.14,14484,7230
7232,Crash,J.G. Ballard,en-CA,EN-CA,3.58,13217,7231
7233,How to Talk So Kids Will Listen & Listen So Kids Will Talk,"Adele Faber, Elaine Mazlish, Kimberly Ann Coe",en-US,EN-US,4.24,10931,7232
7234,Fiddler on the Roof,"Joseph Stein, Jerry Bock, Sheldon Harnick",eng,ENG,4.2,14049,7233
7235,"Afterburn (Jax & Gia, #1)",Sylvia Day,eng,ENG,3.97,17821,7234
7236,"All-of-a-Kind Family (All-of-a-Kind Family, #1)",Sydney Taylor,eng,ENG,4.23,18383,7235
7237,Influx,Daniel Suarez,eng,ENG,3.91,6938,7236
7238,"Ilse Witch (Voyage of the Jerle Shannara, #1)",Terry Brooks,en-US,EN-US,3.95,14386,7237
7239,Personal History,Katharine Graham,en-US,EN-US,4.13,13714,7238
7240,"The Dry (Aaron Falk, #1)",Jane Harper,eng,ENG,4.07,19843,7239
7241,Full House (Full #1),"Janet Evanovich, Charlotte Hughes",eng,ENG,3.63,17813,7240
7242,The Broken Wings,"Kahlil Gibran, Anthony R. Ferris",eng,ENG,3.93,5611,7241
7243,"Two Graves (Pendergast, #12)","Douglas Preston, Lincoln Child",unknown,UNKNOWN,4.03,12164,7242
7244,"Blood of Dragons (Rain Wild Chronicles, #4)",Robin Hobb,eng,ENG,4.12,12165,7243
7245,A Bridge Too Far,Cornelius Ryan,eng,ENG,4.24,13676,7244
7246,Loser,Jerry Spinelli,eng,ENG,3.72,15079,7245
7247,"Sepulchre (Languedoc, #2)",Kate Mosse,en-GB,EN-GB,3.73,13368,7246
7248,"Kill the Dead (Sandman Slim, #2)",Richard Kadrey,en-US,EN-US,4.06,13583,7247
7249,Vagabonding: An Uncommon Guide to the Art of Long-Term World Travel,Rolf Potts,eng,ENG,3.92,13128,7248
7250,"Kiss the Dead (Anita Blake, Vampire Hunter #21)",Laurell K. Hamilton,eng,ENG,3.79,18225,7249
7251,The Garden of Eden,Ernest Hemingway,en-US,EN-US,3.74,12948,7250
7252,"Sweet Surrender (Sweet, #1)",Maya Banks,en-US,EN-US,3.99,20856,7251
7253,"The One Tree (The Second Chronicles of Thomas Covenant, #2)",Stephen R. Donaldson,eng,ENG,3.96,13812,7252
7254,Homicidal Psycho Jungle Cat: A Calvin and Hobbes Collection,Bill Watterson,eng,ENG,4.71,14113,7253
7255,"Surrender Your Love (Surrender Your Love, #1)",J.C. Reed,eng,ENG,3.91,20398,7254
7256,CyberStorm,Matthew Mather,eng,ENG,3.75,6028,7255
7257,Fargo Rock City: A Heavy Metal Odyssey in Rural North Dakota,Chuck Klosterman,en-US,EN-US,3.8,11376,7256
7258,"To Green Angel Tower, Part 1 (Memory, Sorrow, and Thorn, #3; Part 1)",Tad Williams,en-US,EN-US,4.18,13830,7257
7259,"I Am Nujood, Age 10 and Divorced","Nujood Ali, Delphine Minoui, Linda Coverdale",eng,ENG,3.79,13607,7258
7260,The Feast of All Saints,Anne Rice,en-US,EN-US,3.83,15221,7259
7261,To Rise Again at a Decent Hour,Joshua Ferris,eng,ENG,3.08,10270,7260
7262,Proof,David Auburn,eng,ENG,4.01,13777,7261
7263,"The Past Through Tomorrow (Future History, #1-21)","Robert A. Heinlein, Damon Knight",eng,ENG,4.15,13920,7262
7264,"Master of the Senate (The Years of Lyndon Johnson, #3)",Robert A. Caro,eng,ENG,4.41,11411,7263
7265,"Saint Odd (Odd Thomas, #7)",Dean Koontz,eng,ENG,4.12,11714,7264
7266,The Wonderful Story of Henry Sugar and Six More,Roald Dahl,eng,ENG,4.15,13419,7265
7267,"Real Murders (Aurora Teagarden, #1)",Charlaine Harris,eng,ENG,3.66,18154,7266
7268,"Port Mortuary (Kay Scarpetta, #18)",Patricia Cornwell,en-US,EN-US,3.55,14765,7267
7269,Arch of Triumph: A Novel of a Man Without a Country,Erich Maria Remarque,unknown,UNKNOWN,4.4,11391,7268
7270,The Death of Superman,"Dan Jurgens, Jerry Ordway, Louise Simonson, Roger Stern, Jon Bogdanove, Tom Grummett, Jackson Butch Guice, Brett Breeding, Rick Burchett, Doug Hazlewood, Dennis Janke, Denis Rodier",en-US,EN-US,3.89,12630,7269
7271,The Raw Shark Texts,Steven Hall,en-US,EN-US,3.87,11010,7270
7272,"The Hammer of Thor (Magnus Chase and the Gods of Asgard, #2)",Rick Riordan,eng,ENG,4.37,22736,7271
7273,Wave,Sonali Deraniyagala,eng,ENG,3.7,12008,7272
7274,"Fire Sea (The Death Gate Cycle, #3)","Margaret Weis, Tracy Hickman",en-US,EN-US,4.05,14707,7273
7275,"Far from the Tree: Parents, Children, and the Search for Identity",Andrew Solomon,eng,ENG,4.26,11879,7274
7276,"Junie B. Jones and the  Stupid Smelly Bus (Junie B. Jones, #1)","Barbara Park, Denise Brunkus",en-US,EN-US,3.9,16918,7275
7277,The Autumn of the Patriarch,"Gabriel García Márquez, Gregory Rabassa",eng,ENG,3.84,10576,7276
7278,"Bones of the Hills (Conqueror, #3)",Conn Iggulden,eng,ENG,4.32,11461,7277
7279,Hallucinations,Oliver Sacks,eng,ENG,3.85,11443,7278
7280,"Burned (Fever, #7)",Karen Marie Moning,eng,ENG,4.12,17562,7279
7281,The Murders in the Rue Morgue,Edgar Allan Poe,eng,ENG,3.92,15114,7280
7282,The Summer Tree (The Fionavar Tapestry #1),Guy Gavriel Kay,en-US,EN-US,3.99,16187,7281
7283,"Betsy-Tacy (Betsy-Tacy, #1)","Maud Hart Lovelace, Lois Lenski",en-US,EN-US,4.07,18024,7282
7284,Sweethearts,Sara Zarr,en-US,EN-US,3.64,16515,7283
7285,The Monsters of Templeton,Lauren Groff,eng,ENG,3.58,13849,7284
7286,"Midnight Crossroad (Midnight, Texas, #1)",Charlaine Harris,eng,ENG,3.63,15029,7285
7287,"Catering to Nobody (A Goldy Bear Culinary Mystery, #1)",Diane Mott Davidson,en-US,EN-US,3.85,15777,7286
7288,"The Lost Prince (The Iron Fey: Call of the Forgotten, #1)",Julie Kagawa,eng,ENG,4.05,21049,7287
7289,"Devil Bones (Temperance Brennan, #11)",Kathy Reichs,eng,ENG,3.89,18180,7288
7290,From Here to Eternity,James  Jones,eng,ENG,4.09,13106,7289
7291,Change Your Thoughts - Change Your Life: Living the Wisdom of the Tao,Wayne W. Dyer,eng,ENG,4.24,11997,7290
7292,"Dude, Where's My Country?",Michael Moore,en-US,EN-US,3.4,12468,7291
7293,The Last Don,Mario Puzo,eng,ENG,3.8,11327,7292
7294,محال,"يوسف زيدان, Youssef Ziedan",ara,ARA,3.31,10074,7293
7295,"Ready or Not (All-American Girl, #2)",Meg Cabot,eng,ENG,3.4,21089,7294
7296,"Cross Bones (Temperance Brennan, #8)",Kathy Reichs,unknown,UNKNOWN,3.86,17850,7295
7297,All But My Life: A Memoir,Gerda Weissmann Klein,en-US,EN-US,4.28,13710,7296
7298,Rikki-Tikki-Tavi,"Rudyard Kipling, Jerry Pinkney",unknown,UNKNOWN,3.96,13851,7297
